ts,close,signal_score,score_smooth,rsi_14,bb_pctB,funding_bps,bull_regime,buy_alert,sell_alert,alert_confidence,alert_reasons
2025-08-16 02:00:00+00:00,47.888,3,2.8598102120348887,53.98224503072956,,,1,0,0,0.0,
2025-08-16 03:00:00+00:00,47.826,3,2.9158861272209333,53.43911366264185,,,1,0,0,0.0,
2025-08-16 04:00:00+00:00,47.759,3,2.94953167633256,52.820634103399776,,,1,0,0,0.0,
2025-08-16 05:00:00+00:00,47.104,0,1.769719005799536,47.08360571052421,,,1,0,0,0.0,
2025-08-16 06:00:00+00:00,46.979,1,1.4618314034797215,46.05554511810607,,,1,0,0,0.0,
2025-08-16 07:00:00+00:00,47.279,1,1.2770988420878329,48.937247619177406,,,1,0,0,0.0,
2025-08-16 08:00:00+00:00,47.204,1,1.1662593052526997,48.24339868997911,,,1,0,0,0.0,
2025-08-16 09:00:00+00:00,46.694,-1,0.29975558315161976,43.705497387927984,,,1,0,0,0.0,
2025-08-16 10:00:00+00:00,46.627,-1,-0.22014665010902817,43.13151160041169,,,1,0,0,0.0,
2025-08-16 11:00:00+00:00,46.428,-1,-0.532087990065417,41.39270285897037,,,1,0,0,0.0,
2025-08-16 12:00:00+00:00,46.908,-1,-0.7192527940392501,46.948283090071484,,,1,0,0,0.0,
2025-08-16 13:00:00+00:00,46.603,-1,-0.8315516764235501,44.08841809056968,,,1,0,0,0.0,
2025-08-16 14:00:00+00:00,46.936,-1,-0.8989310058541301,47.82534402037846,,,1,0,0,0.0,
2025-08-16 15:00:00+00:00,46.562,-1,-0.939358603512478,44.24832235044422,,,1,0,0,0.0,
2025-08-16 16:00:00+00:00,46.837,-1,-0.9636151621074868,47.36562327271214,,,1,0,0,0.0,
2025-08-16 17:00:00+00:00,46.831,-1,-0.9781690972644921,47.30347671341894,,,1,0,0,0.0,
2025-08-16 18:00:00+00:00,46.809,-1,-0.9869014583586952,47.05966264797655,,,1,0,0,0.0,
2025-08-16 19:00:00+00:00,46.791,-1,-0.9921408750152172,46.84690698706356,,,1,0,0,0.0,
2025-08-16 20:00:00+00:00,46.939,-1,-0.9952845250091303,48.892824357065166,,,1,0,0,0.0,
2025-08-16 21:00:00+00:00,46.661,-1,-0.9971707150054782,45.360918251694414,,,1,0,0,0.0,
2025-08-16 22:00:00+00:00,46.747,-1,-0.9983024290032869,46.64495615482473,,,1,0,0,0.0,
2025-08-16 23:00:00+00:00,46.32,-1,-0.9989814574019722,41.43796352888637,,,1,0,0,0.0,
2025-08-17 00:00:00+00:00,45.986,-2,-1.3993888744411833,37.87629844704774,,,1,0,0,0.0,
2025-08-17 01:00:00+00:00,46.202,-1,-1.23963332466471,41.385068473417704,,,1,0,0,0.0,
2025-08-17 02:00:00+00:00,46.557,-1,-1.143779994798826,46.7121022706723,,,1,0,0,0.0,
2025-08-17 03:00:00+00:00,46.649,-1,-1.0862679968792956,48.03027335410204,,,1,0,0,0.0,
2025-08-17 04:00:00+00:00,47.127,2,0.14823920187242268,54.34885524256165,,,1,0,0,0.0,
2025-08-17 05:00:00+00:00,47.062,1,0.48894352112345363,53.39810773310376,,,1,0,0,0.0,
2025-08-17 06:00:00+00:00,46.781,1,0.6933661126740722,49.376730869403616,,,1,0,0,0.0,
2025-08-17 07:00:00+00:00,47.33,1,0.8160196676044433,56.30096111772416,,,1,0,0,0.0,
2025-08-17 08:00:00+00:00,47.731,4,2.089611800562666,60.545888741317675,,,1,0,0,0.0,
2025-08-17 09:00:00+00:00,47.782,4,2.8537670803375996,61.06392606313974,,,1,0,0,0.0,
2025-08-17 10:00:00+00:00,47.561,3,2.9122602482025597,57.53832796783931,,,1,0,0,0.0,
2025-08-17 11:00:00+00:00,47.65,3,2.947356148921536,58.57558614595547,,,1,0,0,0.0,
2025-08-17 12:00:00+00:00,47.109,3,2.968413689352922,50.500015362397995,,,1,0,0,0.0,
2025-08-17 13:00:00+00:00,46.954,3,2.981048213611753,48.43950229236778,,,1,0,0,0.0,
2025-08-17 14:00:00+00:00,46.978,3,2.988628928167052,48.78793616548664,,,1,0,0,0.0,
2025-08-17 15:00:00+00:00,47.081,3,2.9931773569002313,50.33899903972244,,,1,0,0,0.0,
2025-08-17 16:00:00+00:00,46.63,0,1.7959064141401389,44.04815589931271,,,1,0,0,0.0,
2025-08-17 17:00:00+00:00,46.672,-1,0.6775438484840832,44.74073095958661,,,1,0,0,0.0,
2025-08-17 18:00:00+00:00,46.614,-1,0.006526309090449896,43.93201328199243,,,1,0,0,0.0,
2025-08-17 19:00:00+00:00,46.117,-1,-0.39608421454573006,37.65157332140912,,,1,0,0,0.0,
2025-08-17 20:00:00+00:00,46.162,-1,-0.6376505287274381,38.50873587828974,,,1,0,0,0.0,
2025-08-17 21:00:00+00:00,46.385,-1,-0.7825903172364629,42.711925210302766,,,1,0,0,0.0,
2025-08-17 22:00:00+00:00,46.646,-1,-0.8695541903418778,47.25612958368268,,,1,0,0,0.0,
2025-08-17 23:00:00+00:00,46.04,-1,-0.9217325142051267,39.4346574775863,,,1,0,0,0.0,
2025-08-18 00:00:00+00:00,45.835,-1,-0.9530395085230761,37.192083489519064,,,1,0,0,0.0,
2025-08-18 01:00:00+00:00,45.171,-2,-1.3718237051138458,31.03565872198976,,,0,0,0,0.0,
2025-08-18 02:00:00+00:00,44.477,-3,-2.0230942230683078,26.161338063476503,,,0,0,0,0.0,
2025-08-18 03:00:00+00:00,44.118,-3,-2.4138565338409848,24.056559973127193,,,0,0,0,0.0,
2025-08-18 04:00:00+00:00,44.141,-3,-2.648313920304591,24.475788312774185,,,0,0,0,0.0,
2025-08-18 05:00:00+00:00,43.786,-3,-2.7889883521827548,22.418686739016223,,,0,0,0,0.0,
2025-08-18 06:00:00+00:00,43.458,-2,-2.473393011309653,20.688554238791586,,,0,0,0,0.0,
2025-08-18 07:00:00+00:00,43.51,-2,-2.2840358067857918,21.719971403850806,,,0,0,0,0.0,
2025-08-18 08:00:00+00:00,43.544,-2,-2.170421484071475,22.43028631773909,,,0,0,0,0.0,
2025-08-18 09:00:00+00:00,43.184,-2,-2.102252890442885,20.32707410382703,,,0,0,0,0.0,
2025-08-18 10:00:00+00:00,43.327,-2,-2.061351734265731,23.399613491565106,,,0,0,0,0.0,
2025-08-18 11:00:00+00:00,43.092,-2,-2.0368110405594386,21.90462121746495,,,0,0,0,0.0,
2025-08-18 12:00:00+00:00,43.764,-1,-1.622086624335663,34.743822048306214,,,0,0,0,0.0,
2025-08-18 13:00:00+00:00,43.131,-2,-1.773251974601398,29.77764572103237,,,0,0,0,0.0,
2025-08-18 14:00:00+00:00,43.805,-1,-1.4639511847608389,39.66646001120155,,,0,0,0,0.0,
2025-08-18 15:00:00+00:00,44.213,0,-0.8783707108565033,44.739503314442615,,,0,0,0,0.0,
2025-08-18 16:00:00+00:00,44.065,-1,-0.927022426513902,43.31667940595526,,,0,0,0,0.0,
2025-08-18 17:00:00+00:00,44.202,-2,-1.3562134559083412,45.05850241894051,,,0,0,0,0.0,
2025-08-18 18:00:00+00:00,44.097,-1,-1.2137280735450047,43.94394812635018,,,0,0,0,0.0,
2025-08-18 19:00:00+00:00,43.579,-1,-1.1282368441270028,38.83976535624403,,,0,0,0,0.0,
2025-08-18 20:00:00+00:00,43.626,-1,-1.0769421064762017,39.52611872299201,,,0,0,0,0.0,
2025-08-18 21:00:00+00:00,43.805,-1,-1.046165263885721,42.18710830567417,,,0,0,0,0.0,
2025-08-18 22:00:00+00:00,43.889,-1,-1.0276991583314325,43.44475642869007,,,0,0,0,0.0,
2025-08-18 23:00:00+00:00,43.349,-1,-1.0166194949988596,37.75825074237663,,,0,0,0,0.0,
2025-08-19 00:00:00+00:00,43.349,-1,-1.0099716969993158,37.75825074237663,,,0,0,0,0.0,
2025-08-19 01:00:00+00:00,42.653,-2,-1.4059830181995894,31.5795293731708,,,0,0,0,0.0,
2025-08-19 02:00:00+00:00,42.495,-3,-2.043589810919754,30.3647726553978,,,0,0,0,0.0,
2025-08-19 03:00:00+00:00,42.096,-3,-2.4261538865518526,27.48906870014372,,,0,0,0,0.0,
2025-08-19 04:00:00+00:00,42.264,-1,-1.8556923319311116,30.474712568896408,,,0,0,0,0.0,
2025-08-19 05:00:00+00:00,42.134,-2,-1.9134153991586669,29.4637360033408,,,0,0,0,0.0,
2025-08-19 06:00:00+00:00,42.126,-2,-1.9480492394952,29.399101139094867,,,0,0,0,0.0,
2025-08-19 07:00:00+00:00,42.022,-2,-1.96882954369712,28.523101730460297,,,0,0,0,0.0,
2025-08-19 08:00:00+00:00,42.27,-1,-1.581297726218272,33.603719649385525,,,0,0,0,0.0,
2025-08-19 09:00:00+00:00,42.594,0,-0.9487786357309631,39.64010966779684,,,0,0,0,0.0,
2025-08-19 10:00:00+00:00,43.215,1,-0.16926718143857783,49.17733881774365,,,0,0,0,0.0,
2025-08-19 11:00:00+00:00,43.304,1,0.2984396911368533,50.387240957536946,,,0,0,0,0.0,
2025-08-19 12:00:00+00:00,43.78,1,0.579063814682112,56.369735585832295,,,0,0,0,0.0,
2025-08-19 13:00:00+00:00,43.472,1,0.7474382888092672,52.000319557239706,,,0,0,0,0.0,
2025-08-19 14:00:00+00:00,42.537,-1,0.04846297328556029,41.487093791742616,,,0,0,0,0.0,
2025-08-19 15:00:00+00:00,42.444,-1,-0.3709222160286639,40.607678206246135,,,0,0,0,0.0,
2025-08-19 16:00:00+00:00,41.885,-1,-0.6225533296171983,35.70807285912218,,,0,0,0,0.0,
2025-08-19 17:00:00+00:00,42.865,1,0.026468002229681035,47.63644132951291,,,0,0,0,0.0,
2025-08-19 18:00:00+00:00,42.886,1,0.41588080133780864,47.859683464897614,,,0,0,0,0.0,
2025-08-19 19:00:00+00:00,42.93,1,0.6495284808026852,48.35648267052033,,,0,0,0,0.0,
2025-08-19 20:00:00+00:00,43.029,1,0.7897170884816112,49.52188940046141,,,0,0,0,0.0,
2025-08-19 21:00:00+00:00,42.503,-1,0.07383025308896665,43.85879689962959,,,0,0,0,0.0,
2025-08-19 22:00:00+00:00,41.832,-1,-0.35570184814662004,37.90404741406643,,,0,0,0,0.0,
2025-08-19 23:00:00+00:00,41.254,-3,-1.4134211088879722,33.664071205608394,,,0,0,0,0.0,
2025-08-20 00:00:00+00:00,41.803,-1,-1.2480526653327833,40.47500121842386,,,0,0,0,0.0,
2025-08-20 01:00:00+00:00,41.648,-1,-1.14883159919967,39.24971336032535,,,0,0,0,0.0,
2025-08-20 02:00:00+00:00,41.711,-1,-1.089298959519802,40.04418085870941,,,0,0,0,0.0,
2025-08-20 03:00:00+00:00,41.481,-1,-1.0535793757118812,38.08594709973568,,,0,0,0,0.0,
2025-08-20 04:00:00+00:00,41.826,-1,-1.0321476254271287,42.61879092910921,,,0,0,0,0.0,
2025-08-20 05:00:00+00:00,41.843,-1,-1.0192885752562773,42.84085676188049,,,0,0,0,0.0,
2025-08-20 06:00:00+00:00,41.806,-1,-1.0115731451537664,42.455745687896,,,0,0,0,0.0,
2025-08-20 07:00:00+00:00,41.489,-1,-1.0069438870922598,39.204111392092386,,,0,0,0,0.0,
2025-08-20 08:00:00+00:00,42.246,0,-0.6041663322553559,49.20824998388564,,,0,0,0,0.0,
2025-08-20 09:00:00+00:00,41.989,-1,-0.7624997993532135,46.415752370194355,,,0,0,0,0.0,
2025-08-20 10:00:00+00:00,41.957,-1,-0.8574998796119281,46.06521883935471,,,0,0,0,0.0,
2025-08-20 11:00:00+00:00,41.682,-1,-0.9144999277671568,43.05592564970626,,,0,0,0,0.0,
2025-08-20 12:00:00+00:00,42.093,-1,-0.948699956660294,48.47362346811635,,,0,0,0,0.0,
2025-08-20 13:00:00+00:00,41.0,-1,-0.9692199739961764,38.093920330409496,,,0,0,0,0.0,
2025-08-20 14:00:00+00:00,41.586,-1,-0.9815319843977058,44.90552778638666,,,0,0,0,0.0,
2025-08-20 15:00:00+00:00,41.93,-1,-0.9889191906386235,48.488674147354416,,,0,0,0,0.0,
2025-08-20 16:00:00+00:00,41.798,-1,-0.9933515143831742,47.21962276542744,,,0,0,0,0.0,
2025-08-20 17:00:00+00:00,42.657,2,0.20398909137009558,55.4000690865983,,,0,0,0,0.0,
2025-08-20 18:00:00+00:00,41.87,-1,-0.2776065451779427,48.05186793921114,,,0,0,0,0.0,
2025-08-20 19:00:00+00:00,43.146,2,0.6334360728932344,57.820482290747904,,,0,0,0,0.0,
2025-08-20 20:00:00+00:00,43.012,4,1.9800616437359408,56.61643279902513,,,0,0,0,0.0,
2025-08-20 21:00:00+00:00,43.024,3,2.3880369862415645,56.70338442537084,,,0,0,0,0.0,
2025-08-20 22:00:00+00:00,43.19,3,2.6328221917449386,57.95866406291754,,,0,0,0,0.0,
2025-08-20 23:00:00+00:00,42.966,3,2.779693315046963,55.61547775794441,,,0,0,0,0.0,
2025-08-21 00:00:00+00:00,43.012,3,2.867815989028178,56.00880022746737,,,0,0,0,0.0,
2025-08-21 01:00:00+00:00,43.166,3,2.9206895934169066,57.370784585635185,,,0,0,0,0.0,
2025-08-21 02:00:00+00:00,42.606,3,2.9524137560501442,51.16710768088618,,,0,0,0,0.0,
2025-08-21 03:00:00+00:00,42.272,3,2.971448253630087,47.84411037826035,,,0,0,0,0.0,
2025-08-21 04:00:00+00:00,42.173,2,2.582868952178052,46.872415603487454,,,0,0,0,0.0,
2025-08-21 05:00:00+00:00,42.578,3,2.749721371306831,51.23564807380611,,,0,0,0,0.0,
2025-08-21 06:00:00+00:00,42.144,3,2.8498328227840988,46.80003317764633,,,0,0,0,0.0,
2025-08-21 07:00:00+00:00,41.872,1,2.1098996936704593,44.21641132670214,,,0,0,0,0.0,
2025-08-21 08:00:00+00:00,41.411,-1,0.8659398162022754,40.1688884943668,,,0,0,0,0.0,
2025-08-21 09:00:00+00:00,41.457,-1,0.11956388972136522,40.75169359766712,,,0,0,0,0.0,
2025-08-21 10:00:00+00:00,41.252,-1,-0.3282616661671809,38.93165797985258,,,0,0,0,0.0,
2025-08-21 11:00:00+00:00,41.021,-1,-0.5969569997003086,36.93014662165846,,,0,0,0,0.0,
2025-08-21 12:00:00+00:00,41.089,-1,-0.7581741998201852,37.94158047755235,,,0,0,0,0.0,
2025-08-21 13:00:00+00:00,41.41,-1,-0.8549045198921111,42.61958018012096,,,0,0,0,0.0,
2025-08-21 14:00:00+00:00,41.581,-1,-0.9129427119352667,44.99813232646501,,,0,0,0,0.0,
2025-08-21 15:00:00+00:00,41.02,-1,-0.94776562716116,39.2498465249461,,,0,0,0,0.0,
2025-08-21 16:00:00+00:00,40.734,-1,-0.968659376296696,36.67748908148267,,,0,0,0,0.0,
2025-08-21 17:00:00+00:00,41.441,-1,-0.9811956257780176,46.08437839438856,,,0,0,0,0.0,
2025-08-21 18:00:00+00:00,41.183,-1,-0.9887173754668105,43.54232594844523,,,0,0,0,0.0,
2025-08-21 19:00:00+00:00,40.871,-1,-0.9932304252800863,40.62400482288533,,,0,0,0,0.0,
2025-08-21 20:00:00+00:00,41.056,-1,-0.9959382551680518,43.06088397604686,,,0,0,0,0.0,
2025-08-21 21:00:00+00:00,41.016,-1,-0.9975629531008311,42.65327064830564,,,0,0,0,0.0,
2025-08-21 22:00:00+00:00,40.961,-1,-0.9985377718604986,42.06366728820274,,,0,0,0,0.0,
2025-08-21 23:00:00+00:00,40.417,-1,-0.9991226631162992,36.66506901097953,,,0,0,0,0.0,
2025-08-22 00:00:00+00:00,40.645,-1,-0.9994735978697795,40.133087240532554,,,0,0,0,0.0,
2025-08-22 01:00:00+00:00,41.344,0,-0.5996841587218676,49.29910524221753,,,0,0,0,0.0,
2025-08-22 02:00:00+00:00,41.364,-1,-0.7598104952331206,49.53717427743119,,,0,0,0,0.0,
2025-08-22 03:00:00+00:00,41.138,-1,-0.8558862971398724,46.859556463615945,,,0,0,0,0.0,
2025-08-22 04:00:00+00:00,41.406,1,-0.1135317782839234,50.29090071529188,,,0,0,0,0.0,
2025-08-22 05:00:00+00:00,41.802,2,0.731880933029646,54.92262606573899,,,0,0,0,0.0,
2025-08-22 06:00:00+00:00,41.749,1,0.8391285598177876,54.19479622136821,,,0,0,0,0.0,
2025-08-22 07:00:00+00:00,42.101,2,1.3034771358906725,58.16046878323062,,,0,0,0,0.0,
2025-08-22 08:00:00+00:00,41.904,3,1.9820862815344036,55.2761196550798,,,0,0,0,0.0,
2025-08-22 09:00:00+00:00,42.152,3,2.3892517689206425,58.093657906620685,,,0,0,0,0.0,
2025-08-22 10:00:00+00:00,42.051,3,2.6335510613523856,56.53167396085998,,,0,0,0,0.0,
2025-08-22 11:00:00+00:00,41.73,3,2.7801306368114314,51.767642985493495,,,0,0,0,0.0,
2025-08-22 12:00:00+00:00,41.353,1,2.068078382086859,46.78136359922008,,,0,0,0,0.0,
2025-08-22 13:00:00+00:00,41.559,3,2.4408470292521156,49.635988719209145,,,0,0,0,0.0,
2025-08-22 14:00:00+00:00,43.627,4,3.0645082175512695,68.12203207560381,,,0,0,0,0.0,
2025-08-22 15:00:00+00:00,43.683,4,3.4387049305307618,68.45963988064517,,,0,0,0,0.0,
2025-08-22 16:00:00+00:00,43.999,2,2.863222958318457,70.36678755479241,,,0,0,1,80.0,Score>=sell_thr; RSI>=70
2025-08-22 17:00:00+00:00,44.458,2,2.517933774991074,72.92747582135122,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-08-22 18:00:00+00:00,44.476,1,1.9107602649946445,73.02591527556271,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-08-22 19:00:00+00:00,44.269,3,2.3464561589967867,69.87910676851621,,,0,0,0,0.0,
2025-08-22 20:00:00+00:00,44.571,1,1.807873695398072,71.78909876739668,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-08-22 21:00:00+00:00,44.713,1,1.4847242172388433,72.66674822325747,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-08-22 22:00:00+00:00,44.865,1,1.290834530343306,73.61305755792975,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-08-22 23:00:00+00:00,45.302,1,1.1745007182059837,76.16770100239894,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-08-23 00:00:00+00:00,44.902,3,1.9047004309235904,69.53196688582602,,,1,0,0,0.0,
2025-08-23 01:00:00+00:00,44.508,3,2.342820258554154,63.649815570144625,,,1,0,0,0.0,
2025-08-23 02:00:00+00:00,44.229,3,2.6056921551324925,59.79245090304689,,,0,0,0,0.0,
2025-08-23 03:00:00+00:00,43.52,0,1.5634152930794956,51.28649236934291,,,0,0,0,0.0,
2025-08-23 04:00:00+00:00,44.179,3,2.1380491758476974,57.35851142107019,,,0,0,0,0.0,
2025-08-23 05:00:00+00:00,44.561,3,2.4828295055086187,60.436987006748026,,,1,0,0,0.0,
2025-08-23 06:00:00+00:00,43.739,3,2.689697703305171,51.77501581881606,,,0,0,0,0.0,
2025-08-23 07:00:00+00:00,43.714,1,2.013818621983103,51.53310620678167,,,0,0,0,0.0,
2025-08-23 08:00:00+00:00,43.514,1,1.6082911731898617,49.53897128536838,,,0,0,0,0.0,
2025-08-23 09:00:00+00:00,43.916,3,2.1649747039139173,53.439028616516815,,,0,0,0,0.0,
2025-08-23 10:00:00+00:00,43.523,1,1.6989848223483504,49.417879502852145,,,0,0,0,0.0,
2025-08-23 11:00:00+00:00,43.662,1,1.4193908934090103,50.827243302807894,,,0,0,0,0.0,
2025-08-23 12:00:00+00:00,43.726,1,1.2516345360454062,51.497346113885015,,,0,0,0,0.0,
2025-08-23 13:00:00+00:00,43.719,1,1.1509807216272436,51.41481685859859,,,0,0,0,0.0,
2025-08-23 14:00:00+00:00,43.758,1,1.0905884329763462,51.877540979957494,,,0,0,0,0.0,
2025-08-23 15:00:00+00:00,43.878,1,1.0543530597858077,53.34976353552837,,,0,0,0,0.0,
2025-08-23 16:00:00+00:00,44.051,1,1.0326118358714846,55.46508243217777,,,0,0,0,0.0,
2025-08-23 17:00:00+00:00,44.34,3,1.819567101522891,58.82402311175367,,,1,0,0,0.0,
2025-08-23 18:00:00+00:00,44.549,3,2.2917402609137345,61.108513578547466,,,1,0,0,0.0,
2025-08-23 19:00:00+00:00,44.61,4,2.9750441565482406,61.775105379694494,,,1,0,0,0.0,
2025-08-23 20:00:00+00:00,44.798,3,2.9850264939289444,63.83258522660876,,,1,0,0,0.0,
2025-08-23 21:00:00+00:00,44.659,3,2.9910158963573665,61.20928362612354,,,1,0,0,0.0,
2025-08-23 22:00:00+00:00,44.645,3,2.99460953781442,60.93764633851968,,,1,0,0,0.0,
2025-08-23 23:00:00+00:00,44.867,3,2.9967657226886524,63.68943288271455,,,1,0,0,0.0,
2025-08-24 00:00:00+00:00,44.834,3,2.9980594336131916,62.979202671763694,,,1,0,0,0.0,
2025-08-24 01:00:00+00:00,44.624,3,2.998835660167915,58.5078785788951,,,1,0,0,0.0,
2025-08-24 02:00:00+00:00,44.192,2,2.599301396100749,50.55614093049415,,,1,0,0,0.0,
2025-08-24 03:00:00+00:00,44.149,3,2.7595808376604496,49.83018611087087,,,1,0,0,0.0,
2025-08-24 04:00:00+00:00,44.239,3,2.8557485025962697,51.40309310077205,,,1,0,0,0.0,
2025-08-24 05:00:00+00:00,43.956,1,2.113449101557762,46.46956332855866,,,1,0,0,0.0,
2025-08-24 06:00:00+00:00,43.775,1,1.6680694609346571,43.58809897270176,,,0,0,0,0.0,
2025-08-24 07:00:00+00:00,43.998,1,1.4008416765607943,47.87644352877233,,,1,0,0,0.0,
2025-08-24 08:00:00+00:00,44.05,2,1.6405050059364765,48.85283431694046,,,1,0,0,0.0,
2025-08-24 09:00:00+00:00,44.078,1,1.384303003561886,49.402449218058784,,,1,0,0,0.0,
2025-08-24 10:00:00+00:00,43.531,-2,0.0305818021371315,40.29319862613398,,,0,0,0,0.0,
2025-08-24 11:00:00+00:00,43.64,-1,-0.3816509187177211,42.56582685662829,,,0,0,0,0.0,
2025-08-24 12:00:00+00:00,43.702,-1,-0.6289905512306326,43.874451412330906,,,0,0,0,0.0,
2025-08-24 13:00:00+00:00,43.973,-1,-0.7773943307383796,49.31097090785941,,,1,0,0,0.0,
2025-08-24 14:00:00+00:00,44.326,1,-0.06643659844302773,55.37459929542914,,,1,0,0,0.0,
2025-08-24 15:00:00+00:00,44.104,-1,-0.43986195906581665,51.22449295143881,,,1,0,0,0.0,
2025-08-24 16:00:00+00:00,44.605,4,1.33608282456051,58.73983898767706,,,1,0,0,0.0,
2025-08-24 17:00:00+00:00,45.552,4,2.401649694736306,68.59118679612024,,,1,0,0,0.0,
2025-08-24 18:00:00+00:00,46.423,2,2.240989816841784,74.5984628728425,,,1,0,1,80.0,Score>=sell_thr; RSI>=70
2025-08-24 19:00:00+00:00,45.501,3,2.5445938901050704,61.24499369589048,,,1,0,0,0.0,
2025-08-24 20:00:00+00:00,45.196,3,2.7267563340630425,57.57351846774754,,,1,0,0,0.0,
2025-08-24 21:00:00+00:00,45.797,3,2.8360538004378255,62.36158963655387,,,1,0,0,0.0,
2025-08-24 22:00:00+00:00,46.261,3,2.9016322802626955,65.59032426890568,,,1,0,0,0.0,
2025-08-24 23:00:00+00:00,46.049,3,2.9409793681576173,62.93395370404978,,,1,0,0,0.0,
2025-08-25 00:00:00+00:00,45.567,3,2.9645876208945703,57.256310449292705,,,1,0,0,0.0,
2025-08-25 01:00:00+00:00,46.18,3,2.978752572536742,61.956945972342965,,,1,0,0,0.0,
2025-08-25 02:00:00+00:00,46.999,3,2.9872515435220452,67.15418534494168,,,1,0,0,0.0,
2025-08-25 03:00:00+00:00,46.445,3,2.992350926113227,61.07594221743504,,,1,0,0,0.0,
2025-08-25 04:00:00+00:00,46.318,3,2.9954105556679362,59.7410191146496,,,1,0,0,0.0,
2025-08-25 05:00:00+00:00,45.765,3,2.9972463334007617,54.18723309343359,,,1,0,0,0.0,
2025-08-25 06:00:00+00:00,44.938,0,1.798347800040457,47.13078358910085,,,1,0,0,0.0,
2025-08-25 07:00:00+00:00,44.253,1,1.479008680024274,42.22580672453879,,,1,0,0,0.0,
2025-08-25 08:00:00+00:00,45.156,1,1.2874052080145644,49.66288699355742,,,1,0,0,0.0,
2025-08-25 09:00:00+00:00,45.8,3,1.9724431248087388,54.1918059553735,,,1,0,0,0.0,
2025-08-25 10:00:00+00:00,45.045,1,1.5834658748852433,48.66391967452948,,,1,0,0,0.0,
2025-08-25 11:00:00+00:00,45.64,3,2.150079524931146,52.75411598733,,,1,0,0,0.0,
2025-08-25 12:00:00+00:00,45.789,3,2.4900477149586875,53.7479333410583,,,1,0,0,0.0,
2025-08-25 13:00:00+00:00,45.462,1,1.8940286289752124,51.20239836686888,,,1,0,0,0.0,
2025-08-25 14:00:00+00:00,46.259,3,2.3364171773851274,56.59780569535954,,,1,0,0,0.0,
2025-08-25 15:00:00+00:00,45.785,3,2.6018503064310767,52.85484499344041,,,1,0,0,0.0,
2025-08-25 16:00:00+00:00,45.84,3,2.761110183858646,53.2412542821093,,,1,0,0,0.0,
2025-08-25 17:00:00+00:00,45.502,1,2.0566661103151875,50.50184795894092,,,1,0,0,0.0,
2025-08-25 18:00:00+00:00,45.122,1,1.6339996661891125,47.540281362113625,,,1,0,0,0.0,
2025-08-25 19:00:00+00:00,43.959,-2,0.18039979971346742,39.83988454737637,,,1,0,0,0.0,
2025-08-25 20:00:00+00:00,43.196,-2,-0.6917601201719196,35.74876722090292,,,0,0,0,0.0,
2025-08-25 21:00:00+00:00,42.785,-2,-1.2150560721031518,33.738946374211096,,,0,0,0,0.0,
2025-08-25 22:00:00+00:00,43.105,-1,-1.129033643261891,36.721874059622415,,,0,0,0,0.0,
2025-08-25 23:00:00+00:00,42.943,-1,-1.0774201859571346,35.84218619913939,,,0,0,0,0.0,
2025-08-26 00:00:00+00:00,42.585,-1,-1.0464521115742809,33.90900945961069,,,0,0,0,0.0,
2025-08-26 01:00:00+00:00,44.06,-1,-1.0278712669445684,46.67137388509933,,,1,0,0,0.0,
2025-08-26 02:00:00+00:00,43.93,-1,-1.016722760166741,45.83135776648123,,,1,0,0,0.0,
2025-08-26 03:00:00+00:00,44.061,-1,-1.0100336561000447,46.86911720660201,,,1,0,0,0.0,
2025-08-26 04:00:00+00:00,45.325,2,0.19397980633997325,55.689981418390886,,,1,0,0,0.0,
2025-08-26 05:00:00+00:00,45.108,1,0.5163878838039839,54.03150792040842,,,1,0,0,0.0,
2025-08-26 06:00:00+00:00,44.932,1,0.7098327302823904,52.66168683649312,,,1,0,0,0.0,
2025-08-26 07:00:00+00:00,45.516,1,0.8258996381694342,56.594027315165626,,,1,0,0,0.0,
2025-08-26 08:00:00+00:00,45.361,3,1.6955397829016607,55.28146062359372,,,1,0,0,0.0,
2025-08-26 09:00:00+00:00,45.217,3,2.2173238697409965,54.027789971605614,,,1,0,0,0.0,
2025-08-26 10:00:00+00:00,45.388,3,2.530394321844598,55.32348136961036,,,1,0,0,0.0,
2025-08-26 11:00:00+00:00,45.241,3,2.718236593106759,53.91667223187468,,,1,0,0,0.0,
2025-08-26 12:00:00+00:00,45.857,3,2.8309419558640556,58.66059844388507,,,1,0,0,0.0,
2025-08-26 13:00:00+00:00,45.534,3,2.8985651735184335,55.43798634550738,,,1,0,0,0.0,
2025-08-26 14:00:00+00:00,46.64,3,2.93913910411106,62.94469016465027,,,1,0,0,0.0,
2025-08-26 15:00:00+00:00,46.528,3,2.963483462466636,61.80919538302354,,,1,0,0,0.0,
2025-08-26 16:00:00+00:00,47.55,4,3.378090077479982,67.5599531177114,,,1,0,0,0.0,
2025-08-26 17:00:00+00:00,47.634,3,3.2268540464879893,67.98664126477092,,,1,0,0,0.0,
